file_path,line_number,matched_term,line_classification,raw_line_excerpt
"backend/vercel/truescan-src/services/productCacheService.ts",561,"TruScore","comment","// Save final product with TruScore (non-blocking)"
"backend/vercel/truescan-src/services/productDataMerger.ts",21,"TruScore","comment","* Default source weights (TruScore-optimized)"
"backend/vercel/truescan-src/services/productDataMerger.ts",23,"TruScore","comment","* Updated to match TruScoreOptimizedDatabase weights for consistency"
"backend/vercel/truescan-src/services/productDataMerger.ts",118,"TruScore","comment","* Calculate TruScore field completeness score (0-100)"
"backend/vercel/truescan-src/services/productDataMerger.ts",119,"TruScore","comment","* Higher score = more TruScore-critical fields present"
"backend/vercel/truescan-src/services/productDataMerger.ts",121,"TruScore","backend_vercel","function calculateTruScoreCompleteness(product: Product): number {"
"backend/vercel/truescan-src/services/productDataMerger.ts",149,"TruScore","comment","// OPTIMIZATION: Score each product by TruScore completeness using Map for faster lookups"
"backend/vercel/truescan-src/services/productDataMerger.ts",152,"TruScore","backend_vercel","truScoreCompleteness: calculateTruScoreCompleteness(p),"
"backend/vercel/truescan-src/services/productDataMerger.ts",156,"TruScore","comment","// Sort by combined score: 60% TruScore completeness + 40% source weight"
"backend/vercel/truescan-src/services/productDataMerger.ts",193,"TruScore","server_or_app_log","logger.info(`  TruScore Completeness: ${completeness}%`);"
"backend/vercel/truescan-src/services/productDataMerger.ts",321,"TruScore","comment","// ===== CRITICAL: Merge TruScore-critical fields ====="
"backend/vercel/truescan-src/services/productDataMerger.ts",322,"TruScore","comment","// These fields are essential for TruScore calculation and must be explicitly merged"
"backend/vercel/truescan-src/services/productDataMerger.ts",570,"TruScore","server_or_app_log","logger.info(`Source ${index + 1}: ${p.source || 'unknown'} (Weight: ${(weight * 100).toFixed(1)}%, TruScore Completeness: ${truScoreCompleteness}%)`);"
"backend/vercel/truescan-src/services/productDataMerger.ts",577,"TruScore","server_or_app_log","logger.info(`  Base Product: ${baseProduct.source} (highest combined score: TruScore completeness + source weight)`);"
"backend/vercel/truescan-src/services/productNameDiscovery.ts",3,"TruScore","comment","// This is critical for maximizing query success rates and TruScore quality"
"backend/vercel/truescan-src/services/productOpenDataApi.ts",43,"TrueScan","backend_vercel","'User-Agent': 'TrueScan-FoodScanner/1.0',"
"backend/vercel/truescan-src/services/productOpenDataApi.ts",43,"TrueScan-FoodScanner","backend_vercel","'User-Agent': 'TrueScan-FoodScanner/1.0',"
"backend/vercel/truescan-src/services/productSearchService.ts",59,"TrueScan","backend_vercel","headers: { 'User-Agent': 'TrueScan-FoodScanner/1.0.0' },"
"backend/vercel/truescan-src/services/productSearchService.ts",59,"TrueScan-FoodScanner","backend_vercel","headers: { 'User-Agent': 'TrueScan-FoodScanner/1.0.0' },"
"backend/vercel/truescan-src/services/productSearchService.ts",109,"TrueScan","backend_vercel","headers: { 'User-Agent': 'TrueScan-FoodScanner/1.0.0' },"
"backend/vercel/truescan-src/services/productSearchService.ts",109,"TrueScan-FoodScanner","backend_vercel","headers: { 'User-Agent': 'TrueScan-FoodScanner/1.0.0' },"
"backend/vercel/truescan-src/services/productSearchService.ts",156,"TrueScan","backend_vercel","headers: { 'User-Agent': 'TrueScan-FoodScanner/1.0.0' },"
"backend/vercel/truescan-src/services/productSearchService.ts",156,"TrueScan-FoodScanner","backend_vercel","headers: { 'User-Agent': 'TrueScan-FoodScanner/1.0.0' },"
"backend/vercel/truescan-src/services/productSearchService.ts",206,"TrueScan","backend_vercel","headers: { 'User-Agent': 'TrueScan-FoodScanner/1.0.0' },"
"backend/vercel/truescan-src/services/productSearchService.ts",206,"TrueScan-FoodScanner","backend_vercel","headers: { 'User-Agent': 'TrueScan-FoodScanner/1.0.0' },"
"backend/vercel/truescan-src/services/productService.ts",60,"TruScore","backend_vercel","import { TruScoreOptimizedDatabase } from '../data/databases/truScoreOptimizedDatabase';"
"backend/vercel/truescan-src/services/productService.ts",107,"TruScore","comment","* 6. Data merging (TruScore-first strategy)"
"backend/vercel/truescan-src/services/productService.ts",109,"TruScore","comment","* 8. TruScore calculation"
"backend/vercel/truescan-src/services/productService.ts",128,"TruScore","comment","* @returns Product with TruScore, or null if offline without cache"
"backend/vercel/truescan-src/services/productService.ts",134,"TruScore","comment","*   console.log(`TruScore: ${product.trust_score}/100`);"
"backend/vercel/truescan-src/services/productService.ts",191,"TruScore","comment","* Calculates TruScore, enhances, and prepares product for UI"
"backend/vercel/truescan-src/services/productService.ts",196,"TruScore","backend_vercel","databaseService: TruScoreOptimizedDatabase"
"backend/vercel/truescan-src/services/productService.ts",204,"TruScore","comment","// Calculate TruScore"
"backend/vercel/truescan-src/services/productService.ts",208,"TruScore","server_or_app_log","logger.warn('Error calculating TruScore for progressive display (non-critical):', error);"
"backend/vercel/truescan-src/services/productService.ts",209,"TruScore","comment","// Return product without TruScore if calculation fails"
"backend/vercel/truescan-src/services/productService.ts",249,"TruScore","server_or_app_log","logger.info(`[SQLite Product Diagnostics] Product data before TruScore calculation:`, {"
"backend/vercel/truescan-src/services/productService.ts",316,"TruScore","backend_vercel","const databaseService = new TruScoreOptimizedDatabase();"
"backend/vercel/truescan-src/services/productService.ts",333,"TruScore","comment","// Process first product for display (calculate TruScore, enhance, etc.)"
"backend/vercel/truescan-src/services/productService.ts",356,"TruScore","backend_vercel","sourceWeights: databaseService.getTruScoreSourceWeights(),"
"backend/vercel/truescan-src/services/productService.ts",477,"TruScore","comment","// Merge all products found with TruScore-first strategy"
"backend/vercel/truescan-src/services/productService.ts",486,"TruScore","server_or_app_log","logger.info(`🔄 Merging ${allProducts.length} products with TruScore-first strategy...`);"
"backend/vercel/truescan-src/services/productService.ts",491,"TruScore","backend_vercel","sourceWeights: databaseService.getTruScoreSourceWeights(),"
"backend/vercel/truescan-src/services/productService.ts",502,"TruScore","backend_vercel","powershellLogger.mergeDetailed(barcode, allProducts, product, 'TruScore-first', mergeTime);"
"backend/vercel/truescan-src/services/productService.ts",511,"TruScore","comment","// Note: All database queries are now handled by TruScoreOptimizedDatabase above"
"backend/vercel/truescan-src/services/productService.ts",609,"TruScore","comment","// This ensures maximum data completeness for TruScore calculation"
"backend/vercel/truescan-src/services/productService.ts",618,"TruScore","comment","// Create a minimal product for queryByNameForTruScore if we don't have one yet"
"backend/vercel/truescan-src/services/productService.ts",625,"TruScore","backend_vercel","const nameProducts = await databaseService.queryByNameForTruScore(productForQuery, userCountry);"
"backend/vercel/truescan-src/services/productService.ts",636,"TruScore","comment","// Merge with TruScore-first strategy"
"backend/vercel/truescan-src/services/productService.ts",638,"TruScore","backend_vercel","sourceWeights: databaseService.getTruScoreSourceWeights(),"
"backend/vercel/truescan-src/services/productService.ts",657,"TruScore","backend_vercel","sourceWeights: databaseService.getTruScoreSourceWeights(),"
"backend/vercel/truescan-src/services/productService.ts",807,"TruScore","comment","// CRITICAL FIX: Fetch recalls BEFORE TruScore calculation"
"backend/vercel/truescan-src/services/productService.ts",888,"TruScore","comment","// Attach recalls to product BEFORE TruScore calculation"
"backend/vercel/truescan-src/services/productService.ts",912,"TruScore","comment","// CRITICAL FIX: Wrap in try-catch to ensure product is always returned even if TruScore calculation fails"
"backend/vercel/truescan-src/services/productService.ts",920,"TruScore","comment","// If TruScore calculation fails, return product without TruScore rather than failing entirely"
"backend/vercel/truescan-src/services/productService.ts",921,"TruScore","server_or_app_log","logger.error('Error calculating TruScore (non-critical, returning product without score):', error);"
"backend/vercel/truescan-src/services/productService.ts",929,"TruScore","comment","// PowerShell logging for TruScore calculation"
"backend/vercel/truescan-src/services/productService.ts",949,"TruScore","server_or_app_log","logger.info(`  TruScore: ${productWithTrustScore.trust_score || 'N/A'}/100`);"
"backend/vercel/truescan-src/services/productService.ts",956,"TruScore","comment","// ===== VERIFICATION: Log FSANZ contribution to TruScore ====="
"backend/vercel/truescan-src/services/productService.ts",989,"TruScore","server_or_app_log","logger.info(`     📊 Summary: FSANZ enhanced nutrition (Body pillar), but TruScore limited by missing ingredients/certifications`);"
"backend/vercel/truescan-src/services/productService.ts",1079,"TruScore","comment","// Note: Recalls are now fetched BEFORE TruScore calculation (see above)"
"backend/vercel/truescan-src/services/productService.ts",1137,"TruScore","comment","// If TruScore calculation fails, return product without TruScore"
"backend/vercel/truescan-src/services/productService.ts",1138,"TruScore","server_or_app_log","logger.error('Error calculating TruScore for fallback product (non-critical):', error);"
"backend/vercel/truescan-src/services/productService.ts",1155,"TruScore","comment","* @returns Fresh product data with TruScore, or null if not found"
"backend/vercel/truescan-src/services/productServiceOptimized.ts",8,"TruScore","comment","* 4. Parallel TruScore Calculation - Calculate in parallel with data fetching"
"backend/vercel/truescan-src/services/productServiceOptimized.ts",32,"TruScore","backend_vercel","import { TruScoreOptimizedDatabase } from '../data/databases/truScoreOptimizedDatabase';"
"backend/vercel/truescan-src/services/productServiceOptimized.ts",77,"TruScore","comment","/** Avoid duplicate Open Facts fetches in TruScoreOptimizedDatabase when Phase 1 already returned this product. */"
"backend/vercel/truescan-src/services/productServiceOptimized.ts",216,"TruScore","backend_vercel","const databaseService = new TruScoreOptimizedDatabase();"
"backend/vercel/truescan-src/services/productServiceOptimized.ts",267,"TruScore","comment","// Calculate TruScore and update cache with fresh data (non-blocking)"
"backend/vercel/truescan-src/services/productServiceOptimized.ts",557,"TruScore","comment","// Send to UI — product with TruScore (includes manual-products merge when backend responds in time)"
"backend/vercel/truescan-src/services/productServiceOptimized.ts",604,"TruScore","comment","// Return product with TruScore - user sees it NOW!"
"backend/vercel/truescan-src/services/productServiceOptimized.ts",626,"TruScore","comment","// FAST: If we have a product, process it quickly with TruScore and return"
"backend/vercel/truescan-src/services/productServiceOptimized.ts",627,"TruScore","comment","// TruScore calculation is fast (200-500ms) and necessary for display"
"backend/vercel/truescan-src/services/productServiceOptimized.ts",629,"TruScore","server_or_app_log","logger.info(`✅ Processing product quickly with TruScore`);"
"backend/vercel/truescan-src/services/productServiceOptimized.ts",631,"TruScore","comment","// Process product with TruScore (fast - 200-500ms)"
"backend/vercel/truescan-src/services/productServiceOptimized.ts",634,"TruScore","comment","// Send to UI - product with TruScore ready!"
"backend/vercel/truescan-src/services/productServiceOptimized.ts",653,"TruScore","comment","// Return product with TruScore"
"backend/vercel/truescan-src/services/productServiceOptimized.ts",668,"TruScore","backend_vercel","sourceWeights: databaseService.getTruScoreSourceWeights(),"
"backend/vercel/truescan-src/services/productServiceOptimized.ts",699,"TruScore","backend_vercel","sourceWeights: databaseService.getTruScoreSourceWeights(),"
"backend/vercel/truescan-src/services/productServiceOptimized.ts",745,"TruScore","comment","// FAST: Process product with TruScore and return"
"backend/vercel/truescan-src/services/productServiceOptimized.ts",746,"TruScore","comment","// TruScore calculation is fast (200-500ms) and necessary for display"
"backend/vercel/truescan-src/services/productServiceOptimized.ts",865,"TruScore","comment","* Process product with TruScore after user-contributed merge (long race for correctness)."
"backend/vercel/truescan-src/services/productServiceOptimized.ts",901,"TruScore","comment","// Recalculate TruScore with enhanced data"
"backend/vercel/truescan-src/services/productServiceOptimized.ts",920,"TruScore","backend_vercel","databaseService: TruScoreOptimizedDatabase,"
"backend/vercel/truescan-src/services/productServiceOptimized.ts",927,"TruScore","backend_vercel","sourceWeights: databaseService.getTruScoreSourceWeights(),"
"backend/vercel/truescan-src/services/recallsGovService.ts",102,"TrueScan","backend_vercel","'User-Agent': 'TrueScan-FoodScanner/1.0.0',"
"backend/vercel/truescan-src/services/recallsGovService.ts",102,"TrueScan-FoodScanner","backend_vercel","'User-Agent': 'TrueScan-FoodScanner/1.0.0',"
"backend/vercel/truescan-src/services/recallsGovService.ts",236,"TrueScan","backend_vercel","'User-Agent': 'TrueScan-FoodScanner/1.0.0',"
"backend/vercel/truescan-src/services/recallsGovService.ts",236,"TrueScan-FoodScanner","backend_vercel","'User-Agent': 'TrueScan-FoodScanner/1.0.0',"
"backend/vercel/truescan-src/services/shareCardGenerator.ts",3,"TruScore","comment","* Creates visual share cards with product image, TruScore, and key insights"
"backend/vercel/truescan-src/services/shareCardGenerator.ts",10,"TruScore","backend_vercel","import { TruScoreResult } from '../lib/truscoreEngine';"
"backend/vercel/truescan-src/services/shareCardGenerator.ts",17,"TruScore","backend_vercel","truScore?: TruScoreResult;"
"backend/vercel/truescan-src/services/shareCardGenerator.ts",71,"TruScore","backend_vercel","truScore?: TruScoreResult"
"backend/vercel/truescan-src/services/shareCardGenerator.ts",86,"TruScore","comment","// Extract insights from TruScore"
"backend/vercel/truescan-src/services/shareCardGenerator.ts",113,"TruScore","backend_vercel","truScore?: TruScoreResult"
"backend/vercel/truescan-src/services/shareCardGenerator.ts",119,"TruScore","backend_vercel","message += `TruScore: ${score}/100\n\n`;"
"backend/vercel/truescan-src/services/shareCardGenerator.ts",137,"TrueScan","backend_vercel","message += `📱 Scan with TrueScan to see full details\n`;"
"backend/vercel/truescan-src/services/shareCardGenerator.ts",138,"TrueScan","backend_vercel","message += `#TruScore #FoodTransparency #TrueScan`;"
"backend/vercel/truescan-src/services/shareCardGenerator.ts",138,"TruScore","backend_vercel","message += `#TruScore #FoodTransparency #TrueScan`;"
"backend/vercel/truescan-src/services/spoonacularApi.ts",81,"TrueScan","backend_vercel","'User-Agent': 'TrueScan-FoodScanner/1.0',"
"backend/vercel/truescan-src/services/spoonacularApi.ts",81,"TrueScan-FoodScanner","backend_vercel","'User-Agent': 'TrueScan-FoodScanner/1.0',"
"backend/vercel/truescan-src/services/tescoLabsApi.ts",10,"TrueScan","backend_vercel","const USER_AGENT = 'TrueScan-FoodScanner/1.0.0';"
"backend/vercel/truescan-src/services/tescoLabsApi.ts",10,"TrueScan-FoodScanner","backend_vercel","const USER_AGENT = 'TrueScan-FoodScanner/1.0.0';"
"backend/vercel/truescan-src/services/ukFsaDatabase.ts",11,"TrueScan","backend_vercel","const USER_AGENT = 'TrueScan-FoodScanner/1.0.0';"
"backend/vercel/truescan-src/services/ukFsaDatabase.ts",11,"TrueScan-FoodScanner","backend_vercel","const USER_AGENT = 'TrueScan-FoodScanner/1.0.0';"
"backend/vercel/truescan-src/services/ukFsaRecallService.ts",65,"TrueScan","backend_vercel","'User-Agent': 'TrueScan-FoodScanner/1.0.0',"
"backend/vercel/truescan-src/services/ukFsaRecallService.ts",65,"TrueScan-FoodScanner","backend_vercel","'User-Agent': 'TrueScan-FoodScanner/1.0.0',"
"backend/vercel/truescan-src/services/upcDatabaseApi.ts",58,"TrueScan","backend_vercel","'User-Agent': 'TrueScan-FoodScanner/1.0',"
"backend/vercel/truescan-src/services/upcDatabaseApi.ts",58,"TrueScan-FoodScanner","backend_vercel","'User-Agent': 'TrueScan-FoodScanner/1.0',"
"backend/vercel/truescan-src/services/upcitemdb.ts",52,"TrueScan","backend_vercel","'User-Agent': 'TrueScan-FoodScanner/1.0.0',"
"backend/vercel/truescan-src/services/upcitemdb.ts",52,"TrueScan-FoodScanner","backend_vercel","'User-Agent': 'TrueScan-FoodScanner/1.0.0',"
"backend/vercel/truescan-src/services/usdaFoodData.ts",8,"TrueScan","backend_vercel","const USER_AGENT = 'TrueScan-FoodScanner/1.0.0';"
"backend/vercel/truescan-src/services/usdaFoodData.ts",8,"TrueScan-FoodScanner","backend_vercel","const USER_AGENT = 'TrueScan-FoodScanner/1.0.0';"
"backend/vercel/truescan-src/services/walmartOpenApi.ts",10,"TrueScan","backend_vercel","const USER_AGENT = 'TrueScan-FoodScanner/1.0.0';"
"backend/vercel/truescan-src/services/walmartOpenApi.ts",10,"TrueScan-FoodScanner","backend_vercel","const USER_AGENT = 'TrueScan-FoodScanner/1.0.0';"
"backend/vercel/truescan-src/services/webScrapingService.ts",370,"TrueScan","backend_vercel","headers: { 'Accept': 'application/json', 'User-Agent': 'TrueScan-FoodScanner/1.0.0' },"
"backend/vercel/truescan-src/services/webScrapingService.ts",370,"TrueScan-FoodScanner","backend_vercel","headers: { 'Accept': 'application/json', 'User-Agent': 'TrueScan-FoodScanner/1.0.0' },"
"backend/vercel/truescan-src/services/webScrapingService.ts",456,"TrueScan","backend_vercel","headers: { 'Accept': 'application/json', 'User-Agent': 'TrueScan-FoodScanner/1.0.0' },"
"backend/vercel/truescan-src/services/webScrapingService.ts",456,"TrueScan-FoodScanner","backend_vercel","headers: { 'Accept': 'application/json', 'User-Agent': 'TrueScan-FoodScanner/1.0.0' },"
"backend/vercel/truescan-src/services/webSearchFallback.ts",93,"TrueScan","backend_vercel","'User-Agent': 'TrueScan-FoodScanner/1.0.0',"
"backend/vercel/truescan-src/services/webSearchFallback.ts",93,"TrueScan-FoodScanner","backend_vercel","'User-Agent': 'TrueScan-FoodScanner/1.0.0',"
"backend/vercel/truescan-src/services/webSearchFallback.ts",154,"TrueScan","backend_vercel","'User-Agent': 'TrueScan-FoodScanner/1.0.0',"
"backend/vercel/truescan-src/services/webSearchFallback.ts",154,"TrueScan-FoodScanner","backend_vercel","'User-Agent': 'TrueScan-FoodScanner/1.0.0',"
"backend/vercel/truescan-src/services/webSearchFallback.ts",312,"TrueScan","backend_vercel","'User-Agent': 'TrueScan-FoodScanner/1.0.0',"
"backend/vercel/truescan-src/services/webSearchFallback.ts",312,"TrueScan-FoodScanner","backend_vercel","'User-Agent': 'TrueScan-FoodScanner/1.0.0',"
"backend/vercel/truescan-src/services/webSearchFallback.ts",451,"TrueScan","backend_vercel","headers: { 'Accept': 'application/json', 'User-Agent': 'TrueScan-FoodScanner/1.0.0' },"
"backend/vercel/truescan-src/services/webSearchFallback.ts",451,"TrueScan-FoodScanner","backend_vercel","headers: { 'Accept': 'application/json', 'User-Agent': 'TrueScan-FoodScanner/1.0.0' },"
"backend/vercel/truescan-src/services/webSearchFallback.ts",485,"TrueScan","backend_vercel","headers: { 'Accept': 'application/json', 'User-Agent': 'TrueScan-FoodScanner/1.0.0' },"
"backend/vercel/truescan-src/services/webSearchFallback.ts",485,"TrueScan-FoodScanner","backend_vercel","headers: { 'Accept': 'application/json', 'User-Agent': 'TrueScan-FoodScanner/1.0.0' },"
"backend/vercel/truescan-src/services/webSearchFallback.ts",504,"TrueScan","backend_vercel","headers: { 'Accept': 'application/json', 'User-Agent': 'TrueScan-FoodScanner/1.0.0' },"
"backend/vercel/truescan-src/services/webSearchFallback.ts",504,"TrueScan-FoodScanner","backend_vercel","headers: { 'Accept': 'application/json', 'User-Agent': 'TrueScan-FoodScanner/1.0.0' },"
"backend/vercel/truescan-src/services/webSearchFallback.ts",547,"TrueScan","backend_vercel","headers: { 'Accept': 'application/json', 'User-Agent': 'TrueScan-FoodScanner/1.0.0' },"
"backend/vercel/truescan-src/services/webSearchFallback.ts",547,"TrueScan-FoodScanner","backend_vercel","headers: { 'Accept': 'application/json', 'User-Agent': 'TrueScan-FoodScanner/1.0.0' },"
"backend/vercel/truescan-src/services/webSearchFallback.ts",656,"TrueScan","backend_vercel","headers: { 'Accept': 'application/json', 'User-Agent': 'TrueScan-FoodScanner/1.0.0' },"
"backend/vercel/truescan-src/services/webSearchFallback.ts",656,"TrueScan-FoodScanner","backend_vercel","headers: { 'Accept': 'application/json', 'User-Agent': 'TrueScan-FoodScanner/1.0.0' },"
"backend/vercel/truescan-src/store/useAlertsStore.ts",2,"TruScore","comment","// These preferences drive optional scan insights (not TruScore, not spec-driven banner alerts)."
"backend/vercel/truescan-src/theme/colors.ts",1,"TrueScan","comment","// Theme colors for TrueScan app"
"backend/vercel/truescan-src/types/bannerAlerts.ts",4,"TruScore","comment","* Defines the structure for banner alerts that appear above the TruScore card."
"backend/vercel/truescan-src/types/pricing.ts",1,"TrueScan","comment","// Pricing data types for TrueScan Food Scanner"
"backend/vercel/truescan-src/types/product.ts",1,"TrueScan","comment","// Product data types for TrueScan"
"backend/vercel/truescan-src/types/product.ts",300,"TruScore","comment","/** Full TruScore analysis (pillar breakdown + data source trace). Set when score is calculated. */"
"backend/vercel/truescan-src/types/product.ts",301,"TruScore","backend_vercel","_truscore_analysis?: import('./truscoreAnalysis').TruScoreAnalysis;"
"backend/vercel/truescan-src/types/truscoreAnalysis.ts",2,"TruScore","comment","* TruScore Analysis Types"
"backend/vercel/truescan-src/types/truscoreAnalysis.ts",43,"TruScore","comment","/** Full TruScore analysis: fetch trace + per-pillar breakdown */"
"backend/vercel/truescan-src/types/truscoreAnalysis.ts",44,"TruScore","backend_vercel","export interface TruScoreAnalysis {"
"backend/vercel/truescan-src/utils/fuzzyMatching.ts",5,"TruScore","comment","* across all TruScore pillars. Implements multiple algorithms and hybrid scoring"
"backend/vercel/truescan-src/utils/inputValidation.ts",141,"TrueScan","comment","// Check if it's a TrueScan deep link"
"backend/vercel/truescan-src/utils/nutritionShareCopy.ts",40,"TruScore","backend_vercel","lines.push('', universalLink, '', '📱 TruScore — scan any product', '', '#TruScore #Nutrition #ProductScan');"
"backend/vercel/truescan-src/utils/planetScoringContext.ts",1,"TruScore","backend_vercel","import type { TruScoreScoringContext } from '../lib/truscoreEngine';"
"backend/vercel/truescan-src/utils/planetScoringContext.ts",4,"TruScore","comment","/** User-persisted Planet packaging jurisdiction for TruScore (AU/NZ kerbside rules). */"
"backend/vercel/truescan-src/utils/planetScoringContext.ts",5,"TruScore","backend_vercel","export function getPlanetScoringContext(): TruScoreScoringContext | undefined {"
"backend/vercel/truescan-src/utils/powershellLogger.ts",17,"TruScore","comment","/** Dedupe identical TruScore analysis logs fired in quick succession (progressive UI + merge). */"
"backend/vercel/truescan-src/utils/powershellLogger.ts",18,"TruScore","backend_vercel","private lastTruScoreAnalysisKey = '';"
"backend/vercel/truescan-src/utils/powershellLogger.ts",19,"TruScore","backend_vercel","private lastTruScoreAnalysisAt = 0;"
"backend/vercel/truescan-src/utils/powershellLogger.ts",110,"TruScore","comment","* Single-line console + buffer (used for high-volume TruScore analysis to avoid triple console per field)."
"backend/vercel/truescan-src/utils/powershellLogger.ts",155,"TruScore","comment","* Log TruScore calculation"
"backend/vercel/truescan-src/utils/powershellLogger.ts",158,"TruScore","backend_vercel","this.log('SUCCESS', 'TRUSCORE', `TruScore Calculated: ${result.truscore}/100`, {"
"backend/vercel/truescan-src/utils/powershellLogger.ts",540,"TruScore","comment","* Log TruScore calculation with comprehensive breakdown"
"backend/vercel/truescan-src/utils/powershellLogger.ts",567,"TruScore","backend_vercel","this.log('SUCCESS', 'TRUSCORE_COMPLETE', `TruScore: ${totalScore}/100`, {"
"backend/vercel/truescan-src/utils/powershellLogger.ts",625,"TruScore","comment","* Log full TruScore analysis (fetch trace + per-pillar breakdown) for app testing."
"backend/vercel/truescan-src/utils/powershellLogger.ts",641,"TruScore","backend_vercel","if (dedupeKey === this.lastTruScoreAnalysisKey && now - this.lastTruScoreAnalysisAt < 4500) {"
"backend/vercel/truescan-src/utils/powershellLogger.ts",644,"TruScore","backend_vercel","this.lastTruScoreAnalysisKey = dedupeKey;"
"backend/vercel/truescan-src/utils/powershellLogger.ts",645,"TruScore","backend_vercel","this.lastTruScoreAnalysisAt = now;"
"backend/vercel/truescan-src/utils/powershellLogger.ts",654,"TruScore","backend_vercel","this.logOneLine('INFO', 'TRUSCORE_ANALYSIS', `TruScore ${analysis.totalScore}/100 (${analysis.barcode})`, {"
"backend/vercel/truescan-src/utils/powershellLogger.ts",730,"TruScore","backend_vercel","finalTruScore?: number | null,"
"backend/vercel/truescan-src/utils/powershellLogger.ts",751,"TruScore","backend_vercel","finalTruScore: finalTruScore || null,"
"backend/vercel/truescan-src/utils/premiumFeatures.ts",52,"Trust Score","backend_vercel","description: 'Filter by Trust Score, Eco-Score, NOVA, certifications, and more',"
"backend/vercel/truescan-src/utils/premiumFeatures.ts",64,"TruScore","backend_vercel","description: 'Detailed TruScore breakdown, advanced nutrition analytics, and personalized recommendations',"
"backend/vercel/truescan-src/utils/premiumFeatures.ts",69,"TrueScan","backend_vercel","description: 'Enjoy TrueScan without advertisements',"
"backend/vercel/truescan-src/utils/premiumFeatures.ts",112,"Trust Score","backend_vercel","title: 'Enhanced Trust Score',"
"backend/vercel/truescan-src/utils/productInfoCardVisibility.ts",10,"TruScore","backend_vercel","import type { Insight, TruScoreResult } from '../lib/truscoreEngine';"
"backend/vercel/truescan-src/utils/productInfoCardVisibility.ts",18,"TruScore","backend_vercel","truScore: TruScoreResult | null | undefined"
"backend/vercel/truescan-src/utils/productInfoCardVisibility.ts",31,"TruScore","comment","/** User has any alert category on and TruScore produced at least one insight. */"
"backend/vercel/truescan-src/utils/productInfoCardVisibility.ts",34,"TruScore","backend_vercel","truScore: TruScoreResult | null | undefined"
"backend/vercel/truescan-src/utils/resolveNutrientLevels.ts",102,"TruScore","comment","* - **Second hook:** Call this when building or hydrating products that may **not** go through TruScore,"
"backend/vercel/truescan-src/utils/shareAnalytics.ts",25,"TruScore","backend_vercel","averageTruScore: number;"
"backend/vercel/truescan-src/utils/shareAnalytics.ts",60,"TruScore","comment","// Update average TruScore"
"backend/vercel/truescan-src/utils/shareAnalytics.ts",62,"TruScore","backend_vercel","const scoresWithTruScore = analytics.recentShares.filter(e => e.truScore !== undefined);"
"backend/vercel/truescan-src/utils/shareAnalytics.ts",63,"TruScore","backend_vercel","const sum = scoresWithTruScore.reduce((acc, e) => acc + (e.truScore || 0), 0);"
"backend/vercel/truescan-src/utils/shareAnalytics.ts",64,"TruScore","backend_vercel","analytics.averageTruScore = sum / scoresWithTruScore.length;"
"backend/vercel/truescan-src/utils/shareAnalytics.ts",97,"TruScore","backend_vercel","averageTruScore: 0,"
"backend/vercel/truescan-src/utils/truScoreCache.ts",1,"TruScore","comment","// TruScore caching utility"
"backend/vercel/truescan-src/utils/truScoreCache.ts",2,"TruScore","comment","// Caches calculated TruScores to avoid recalculation"
"backend/vercel/truescan-src/utils/truScoreCache.ts",6,"TruScore","backend_vercel","import { TruScoreResult } from '../lib/truscoreEngine';"
"backend/vercel/truescan-src/utils/truScoreCache.ts",9,"TruScore","backend_vercel","const CACHE_VERSION = '1.4'; // Increment when TruScore algorithm changes"
"backend/vercel/truescan-src/utils/truScoreCache.ts",12,"TruScore","backend_vercel","interface CachedTruScore {"
"backend/vercel/truescan-src/utils/truScoreCache.ts",13,"TruScore","backend_vercel","result: TruScoreResult;"
"backend/vercel/truescan-src/utils/truScoreCache.ts",20,"TruScore","comment","* Get cached TruScore for a barcode"
"backend/vercel/truescan-src/utils/truScoreCache.ts",22,"TruScore","backend_vercel","export async function getCachedTruScore(barcode: string): Promise<TruScoreResult | null> {"
"backend/vercel/truescan-src/utils/truScoreCache.ts",31,"TruScore","backend_vercel","const cached: CachedTruScore = JSON.parse(cachedData);"
"backend/vercel/truescan-src/utils/truScoreCache.ts",35,"TruScore","server_or_app_log","logger.debug(`TruScore cache invalidated for ${barcode} (version mismatch: ${cached.version} vs ${CACHE_VERSION})`);"
"backend/vercel/truescan-src/utils/truScoreCache.ts",36,"TruScore","backend_vercel","await removeCachedTruScore(barcode);"
"backend/vercel/truescan-src/utils/truScoreCache.ts",43,"TruScore","server_or_app_log","logger.debug(`TruScore cache expired for ${barcode} (${ageInDays.toFixed(1)} days old)`);"
"backend/vercel/truescan-src/utils/truScoreCache.ts",44,"TruScore","backend_vercel","await removeCachedTruScore(barcode);"
"backend/vercel/truescan-src/utils/truScoreCache.ts",50,"TruScore","server_or_app_log","logger.error('Error getting cached TruScore', error);"
"backend/vercel/truescan-src/utils/truScoreCache.ts",56,"TruScore","comment","* Cache TruScore result"
"backend/vercel/truescan-src/utils/truScoreCache.ts",58,"TruScore","backend_vercel","export async function cacheTruScore(barcode: string, result: TruScoreResult): Promise<void> {"
"backend/vercel/truescan-src/utils/truScoreCache.ts",61,"TruScore","backend_vercel","const cached: CachedTruScore = {"
"backend/vercel/truescan-src/utils/truScoreCache.ts",70,"TruScore","server_or_app_log","logger.error('Error caching TruScore', error);"
"backend/vercel/truescan-src/utils/truScoreCache.ts",76,"TruScore","comment","* Remove cached TruScore"
