brand_id,canonical_brand_name,display_brand_name,parent_id,parent_display_name,brand_type,review_state,primary_source_type,primary_source_id,primary_source_name,primary_source_url_or_reference,source_harvest_date,substantiation_note,notes_internal
B0549,Kellogg's Granola,Kellogg's Granola,P0007,"Mars, Incorporated",global_brand,reviewed,official_brand_page,SRC_KELLOGGS_AU_FOOD_BRANDS,Kellogg's Australia Food brand list,https://www.kelloggs.com.au/en_AU/food.html,2026-04-28,Added in v0.5 after founder approval of OC0001 Mars/Kellanova current ownersh...,Founder-approved Mars/Kellanova ownership promotion; alias/category depth can expand later.
B0551,LCMs,LCMs,P0007,"Mars, Incorporated",global_brand,reviewed,official_brand_page,SRC_KELLOGGS_AU_FOOD_BRANDS,Kellogg's Australia Food brand list,https://www.kelloggs.com.au/en_AU/food.html,2026-04-28,Added in v0.5 after founder approval of OC0001 Mars/Kellanova current ownersh...,Founder-approved Mars/Kellanova ownership promotion; alias/category depth can expand later.
B0048,M&M'S,M&M'S,P0007,"Mars, Incorporated",global_brand,reviewed,official_parent_brand_page,SRC_MARS_AU_BRANDS,Mars Australia — A-Z Brands,https://www.mars.com/en-au/our-brands/all-brands,2026-04-28,"v0.3 source-harvested brand under Mars, Incorporated from Mars Australia — A-...",
B0049,Maltesers,Maltesers,P0007,"Mars, Incorporated",global_brand,reviewed,official_parent_brand_page,SRC_MARS_AU_BRANDS,Mars Australia — A-Z Brands,https://www.mars.com/en-au/our-brands/all-brands,2026-04-28,"v0.3 source-harvested brand under Mars, Incorporated from Mars Australia — A-...",
B0050,Mars,Mars,P0007,"Mars, Incorporated",global_brand,reviewed,official_parent_brand_page,SRC_MARS_AU_BRANDS,Mars Australia — A-Z Brands,https://www.mars.com/en-au/our-brands/all-brands,2026-04-28,"v0.3 source-harvested brand under Mars, Incorporated from Mars Australia — A-...",
B0051,MasterFoods,MasterFoods,P0007,"Mars, Incorporated",global_brand,reviewed,official_parent_brand_page,SRC_MARS_AU_BRANDS,Mars Australia — A-Z Brands,https://www.mars.com/en-au/our-brands/all-brands,2026-04-28,"v0.3 source-harvested brand under Mars, Incorporated from Mars Australia — A-...",
B0052,Milky Way,Milky Way,P0007,"Mars, Incorporated",global_brand,reviewed,official_parent_brand_page,SRC_MARS_AU_BRANDS,Mars Australia — A-Z Brands,https://www.mars.com/en-au/our-brands/all-brands,2026-04-28,"v0.3 source-harvested brand under Mars, Incorporated from Mars Australia — A-...",
B0552,Nutri-Grain,Nutri-Grain,P0007,"Mars, Incorporated",global_brand,reviewed,official_brand_page,SRC_KELLOGGS_AU_FOOD_BRANDS,Kellogg's Australia Food brand list,https://www.kelloggs.com.au/en_AU/food.html,2026-04-28,Added in v0.5 after founder approval of OC0001 Mars/Kellanova current ownersh...,Founder-approved Mars/Kellanova ownership promotion; alias/category depth can expand later.
B0053,PK,PK,P0007,"Mars, Incorporated",global_brand,reviewed,official_parent_brand_page,SRC_MARS_AU_BRANDS,Mars Australia — A-Z Brands,https://www.mars.com/en-au/our-brands/all-brands,2026-04-28,"v0.3 source-harvested brand under Mars, Incorporated from Mars Australia — A-...",
B0054,Pods,Pods,P0007,"Mars, Incorporated",global_brand,reviewed,official_parent_brand_page,SRC_MARS_AU_BRANDS,Mars Australia — A-Z Brands,https://www.mars.com/en-au/our-brands/all-brands,2026-04-28,"v0.3 source-harvested brand under Mars, Incorporated from Mars Australia — A-...",
B0553,Pop-Tarts,Pop-Tarts,P0007,"Mars, Incorporated",global_brand,reviewed,official_brand_page,SRC_KELLOGGS_AU_FOOD_BRANDS,Kellogg's Australia Food brand list,https://www.kelloggs.com.au/en_AU/food.html,2026-04-28,Added in v0.5 after founder approval of OC0001 Mars/Kellanova current ownersh...,Founder-approved Mars/Kellanova ownership promotion; alias/category depth can expand later.
B0558,Pringles,Pringles,P0007,"Mars, Incorporated",global_brand,reviewed,official_brand_page,SRC_KELLOGGS_AU_FOOD_BRANDS,Kellogg's Australia Food brand list,https://www.kelloggs.com.au/en_AU/food.html,2026-04-28,Added in v0.5 after founder approval of OC0001 Mars/Kellanova current ownersh...,Founder-approved Mars/Kellanova ownership promotion; alias/category depth can expand later.
B0554,Rice Bubbles,Rice Bubbles,P0007,"Mars, Incorporated",global_brand,reviewed,official_brand_page,SRC_KELLOGGS_AU_FOOD_BRANDS,Kellogg's Australia Food brand list,https://www.kelloggs.com.au/en_AU/food.html,2026-04-28,Added in v0.5 after founder approval of OC0001 Mars/Kellanova current ownersh...,Founder-approved Mars/Kellanova ownership promotion; alias/category depth can expand later.
B0055,Seeds of Change,Seeds of Change,P0007,"Mars, Incorporated",global_brand,reviewed,official_parent_brand_page,SRC_MARS_AU_BRANDS,Mars Australia — A-Z Brands,https://www.mars.com/en-au/our-brands/all-brands,2026-04-28,"v0.3 source-harvested brand under Mars, Incorporated from Mars Australia — A-...",
B0056,Skittles,Skittles,P0007,"Mars, Incorporated",global_brand,reviewed,official_parent_brand_page,SRC_MARS_AU_BRANDS,Mars Australia — A-Z Brands,https://www.mars.com/en-au/our-brands/all-brands,2026-04-28,"v0.3 source-harvested brand under Mars, Incorporated from Mars Australia — A-...",
B0057,Snickers,Snickers,P0007,"Mars, Incorporated",global_brand,reviewed,official_parent_brand_page,SRC_MARS_AU_BRANDS,Mars Australia — A-Z Brands,https://www.mars.com/en-au/our-brands/all-brands,2026-04-28,"v0.3 source-harvested brand under Mars, Incorporated from Mars Australia — A-...",
B0555,Special K,Special K,P0007,"Mars, Incorporated",global_brand,reviewed,official_brand_page,SRC_KELLOGGS_AU_FOOD_BRANDS,Kellogg's Australia Food brand list,https://www.kelloggs.com.au/en_AU/food.html,2026-04-28,Added in v0.5 after founder approval of OC0001 Mars/Kellanova current ownersh...,Founder-approved Mars/Kellanova ownership promotion; alias/category depth can expand later.
B0227,Starburst,Starburst,P0007,"Mars, Incorporated",global_brand,reviewed,official_parent_brand_page,SRC_MARS_AU_BRANDS,Mars Australia — A-Z Brands,https://www.mars.com/en-au/our-brands/all-brands,2026-04-28,"v0.3 source-harvested brand under Mars, Incorporated from Mars Australia — A-...",
B0556,Sultana Bran,Sultana Bran,P0007,"Mars, Incorporated",global_brand,reviewed,official_brand_page,SRC_KELLOGGS_AU_FOOD_BRANDS,Kellogg's Australia Food brand list,https://www.kelloggs.com.au/en_AU/food.html,2026-04-28,Added in v0.5 after founder approval of OC0001 Mars/Kellanova current ownersh...,Founder-approved Mars/Kellanova ownership promotion; alias/category depth can expand later.
B0557,Sustain,Sustain,P0007,"Mars, Incorporated",global_brand,reviewed,official_brand_page,SRC_KELLOGGS_AU_FOOD_BRANDS,Kellogg's Australia Food brand list,https://www.kelloggs.com.au/en_AU/food.html,2026-04-28,Added in v0.5 after founder approval of OC0001 Mars/Kellanova current ownersh...,Founder-approved Mars/Kellanova ownership promotion; alias/category depth can expand later.
B0229,Tasty Bite,Tasty Bite,P0007,"Mars, Incorporated",global_brand,reviewed,official_parent_brand_page,SRC_MARS_AU_BRANDS,Mars Australia — A-Z Brands,https://www.mars.com/en-au/our-brands/all-brands,2026-04-28,"v0.3 source-harvested brand under Mars, Incorporated from Mars Australia — A-...",
B0058,Twix,Twix,P0007,"Mars, Incorporated",global_brand,reviewed,official_parent_brand_page,SRC_MARS_AU_BRANDS,Mars Australia — A-Z Brands,https://www.mars.com/en-au/our-brands/all-brands,2026-04-28,"v0.3 source-harvested brand under Mars, Incorporated from Mars Australia — A-...",
B0228,Wrigley's,Wrigley's,P0007,"Mars, Incorporated",global_brand,reviewed,official_parent_brand_page,SRC_MARS_AU_BRANDS,Mars Australia — A-Z Brands,https://www.mars.com/en-au/our-brands/all-brands,2026-04-28,"v0.3 source-harvested brand under Mars, Incorporated from Mars Australia — A-...",
B0230,Aero,Aero,P0008,Nestlé S.A.,global_brand,reviewed,official_parent_brand_page,SRC_NESTLE_AU_BRANDS,Nestlé Australia — Brands,https://www.nestle.com.au/en/brands,2026-04-28,v0.3 source-harvested brand under Nestlé S.A. from Nestlé Australia — Brands;...,
B0059,Allen's,Allen's,P0008,Nestlé S.A.,global_brand,reviewed,official_parent_brand_page,SRC_NESTLE_AU_BRANDS,Nestlé Australia — Brands,https://www.nestle.com.au/en/brands,2026-04-28,v0.3 source-harvested brand under Nestlé S.A. from Nestlé Australia — Brands;...,
B0234,Carnation,Carnation,P0008,Nestlé S.A.,global_brand,reviewed,official_parent_brand_page,SRC_NESTLE_AU_BRANDS,Nestlé Australia — Brands,https://www.nestle.com.au/en/brands,2026-04-28,v0.3 source-harvested brand under Nestlé S.A. from Nestlé Australia — Brands;...,
B0240,Cerelac,Cerelac,P0008,Nestlé S.A.,global_brand,reviewed,official_parent_brand_page,SRC_NESTLE_AU_BRANDS,Nestlé Australia — Brands,https://www.nestle.com.au/en/brands,2026-04-28,v0.3 source-harvested brand under Nestlé S.A. from Nestlé Australia — Brands;...,
B0233,Cheerios,Cheerios,P0008,Nestlé S.A.,global_brand,reviewed,official_parent_brand_page,SRC_NESTLE_AU_BRANDS,Nestlé Australia — Brands,https://www.nestle.com.au/en/brands,2026-04-28,v0.3 source-harvested brand under Nestlé S.A. from Nestlé Australia — Brands;...,
B0238,Coffee-Mate,Coffee-Mate,P0008,Nestlé S.A.,global_brand,reviewed,official_parent_brand_page,SRC_NESTLE_AU_BRANDS,Nestlé Australia — Brands,https://www.nestle.com.au/en/brands,2026-04-28,v0.3 source-harvested brand under Nestlé S.A. from Nestlé Australia — Brands;...,
B0060,KitKat,KitKat,P0008,Nestlé S.A.,global_brand,reviewed,official_parent_brand_page,SRC_NESTLE_AU_BRANDS,Nestlé Australia — Brands,https://www.nestle.com.au/en/brands,2026-04-28,v0.3 source-harvested brand under Nestlé S.A. from Nestlé Australia — Brands;...,
B0063,Maggi,Maggi,P0008,Nestlé S.A.,global_brand,reviewed,official_parent_brand_page,SRC_NESTLE_AU_BRANDS,Nestlé Australia — Brands,https://www.nestle.com.au/en/brands,2026-04-28,v0.3 source-harvested brand under Nestlé S.A. from Nestlé Australia — Brands;...,
B0231,Milkybar,Milkybar,P0008,Nestlé S.A.,global_brand,reviewed,official_parent_brand_page,SRC_NESTLE_AU_BRANDS,Nestlé Australia — Brands,https://www.nestle.com.au/en/brands,2026-04-28,v0.3 source-harvested brand under Nestlé S.A. from Nestlé Australia — Brands;...,
B0061,Milo,Milo,P0008,Nestlé S.A.,global_brand,reviewed,official_parent_brand_page,SRC_NESTLE_AU_BRANDS,Nestlé Australia — Brands,https://www.nestle.com.au/en/brands,2026-04-28,v0.3 source-harvested brand under Nestlé S.A. from Nestlé Australia — Brands;...,
B0239,NAN,NAN,P0008,Nestlé S.A.,global_brand,reviewed,official_parent_brand_page,SRC_NESTLE_AU_BRANDS,Nestlé Australia — Brands,https://www.nestle.com.au/en/brands,2026-04-28,v0.3 source-harvested brand under Nestlé S.A. from Nestlé Australia — Brands;...,
B0062,Nescafé,Nescafé,P0008,Nestlé S.A.,global_brand,reviewed,official_parent_brand_page,SRC_NESTLE_AU_BRANDS,Nestlé Australia — Brands,https://www.nestle.com.au/en/brands,2026-04-28,v0.3 source-harvested brand under Nestlé S.A. from Nestlé Australia — Brands;...,
B0232,Nespresso,Nespresso,P0008,Nestlé S.A.,global_brand,reviewed,official_parent_brand_page,SRC_NESTLE_AU_BRANDS,Nestlé Australia — Brands,https://www.nestle.com.au/en/brands,2026-04-28,v0.3 source-harvested brand under Nestlé S.A. from Nestlé Australia — Brands;...,
B0065,Nesquik,Nesquik,P0008,Nestlé S.A.,global_brand,reviewed,official_parent_brand_page,SRC_NESTLE_AU_BRANDS,Nestlé Australia — Brands,https://www.nestle.com.au/en/brands,2026-04-28,v0.3 source-harvested brand under Nestlé S.A. from Nestlé Australia — Brands;...,
B0066,Nestlé,Nestlé,P0008,Nestlé S.A.,global_brand,reviewed,official_parent_brand_page,SRC_NESTLE_AU_BRANDS,Nestlé Australia — Brands,https://www.nestle.com.au/en/brands,2026-04-28,v0.3 source-harvested brand under Nestlé S.A. from Nestlé Australia — Brands;...,
B0235,Nestlé Bakers' Choice,Nestlé Bakers' Choice,P0008,Nestlé S.A.,global_brand,reviewed,official_parent_brand_page,SRC_NESTLE_AU_BRANDS,Nestlé Australia — Brands,https://www.nestle.com.au/en/brands,2026-04-28,v0.3 source-harvested brand under Nestlé S.A. from Nestlé Australia — Brands;...,
B0236,Nestlé Docello,Nestlé Docello,P0008,Nestlé S.A.,global_brand,reviewed,official_parent_brand_page,SRC_NESTLE_AU_BRANDS,Nestlé Australia — Brands,https://www.nestle.com.au/en/brands,2026-04-28,v0.3 source-harvested brand under Nestlé S.A. from Nestlé Australia — Brands;...,
B0237,Nestlé Sweetened Condensed Milk,Nestlé Sweetened Condensed Milk,P0008,Nestlé S.A.,global_brand,reviewed,official_parent_brand_page,SRC_NESTLE_AU_BRANDS,Nestlé Australia — Brands,https://www.nestle.com.au/en/brands,2026-04-28,v0.3 source-harvested brand under Nestlé S.A. from Nestlé Australia — Brands;...,
B0064,Uncle Tobys,Uncle Tobys,P0008,Nestlé S.A.,global_brand,reviewed,official_parent_brand_page,SRC_NESTLE_AU_BRANDS,Nestlé Australia — Brands,https://www.nestle.com.au/en/brands,2026-04-28,v0.3 source-harvested brand under Nestlé S.A. from Nestlé Australia — Brands;...,
B0254,5 Star,5 Star,P0009,"Mondelez International, Inc.",global_brand,reviewed,official_parent_brand_page,SRC_MONDELEZ_BRANDS,Mondelēz International — Our Brands,https://www.mondelezinternational.com/Our-Brands/,2026-04-28,"v0.3 source-harvested brand under Mondelez International, Inc. from Mondelēz ...",
B0075,belVita,belVita,P0009,"Mondelez International, Inc.",global_brand,reviewed,official_parent_brand_page,SRC_MONDELEZ_BRANDS,Mondelēz International — Our Brands,https://www.mondelezinternational.com/Our-Brands/,2026-04-28,"v0.3 source-harvested brand under Mondelez International, Inc. from Mondelēz ...",
B0243,Boost,Boost,P0009,"Mondelez International, Inc.",global_brand,reviewed,official_parent_brand_page,SRC_MONDELEZ_BRANDS,Mondelēz International — Our Brands,https://www.mondelezinternational.com/Our-Brands/,2026-04-28,"v0.3 source-harvested brand under Mondelez International, Inc. from Mondelēz ...",
B0067,Cadbury,Cadbury,P0009,"Mondelez International, Inc.",global_brand,reviewed,official_parent_brand_page,SRC_MONDELEZ_BRANDS,Mondelēz International — Our Brands,https://www.mondelezinternational.com/Our-Brands/,2026-04-28,"v0.3 source-harvested brand under Mondelez International, Inc. from Mondelēz ...",
B0241,Cadbury Dairy Milk,Cadbury Dairy Milk,P0009,"Mondelez International, Inc.",global_brand,reviewed,official_parent_brand_page,SRC_MONDELEZ_BRANDS,Mondelēz International — Our Brands,https://www.mondelezinternational.com/Our-Brands/,2026-04-28,"v0.3 source-harvested brand under Mondelez International, Inc. from Mondelēz ...",
B0538,Captain's Table,Captain's Table,P0009,"Mondelez International, Inc.",local_brand,reviewed,packaging_observation,SRC_CAPTAINS_TABLE_MONDELEZ_PRODUCT_SPEC,Captain's Table Mondelez product summary report,https://www.mocofoodservices.com.au/globalassets/related-items-import/30701-p...,2026-04-28,Product-level supplier/specification evidence names 'NABISCO CAPTAIN'S TABLE'...,Founder-approved local/shelf exception under Mondelez; supported by product/pack/spec evidence despite absence from official global brand page.
B0242,Caramilk,Caramilk,P0009,"Mondelez International, Inc.",global_brand,reviewed,official_parent_brand_page,SRC_MONDELEZ_BRANDS,Mondelēz International — Our Brands,https://www.mondelezinternational.com/Our-Brands/,2026-04-28,"v0.3 source-harvested brand under Mondelez International, Inc. from Mondelēz ...",
B0250,Chips Ahoy!,Chips Ahoy!,P0009,"Mondelez International, Inc.",global_brand,reviewed,official_parent_brand_page,SRC_MONDELEZ_BRANDS,Mondelēz International — Our Brands,https://www.mondelezinternational.com/Our-Brands/,2026-04-28,"v0.3 source-harvested brand under Mondelez International, Inc. from Mondelēz ...",
B0244,Crunchie,Crunchie,P0009,"Mondelez International, Inc.",global_brand,reviewed,official_parent_brand_page,SRC_MONDELEZ_BRANDS,Mondelēz International — Our Brands,https://www.mondelezinternational.com/Our-Brands/,2026-04-28,"v0.3 source-harvested brand under Mondelez International, Inc. from Mondelēz ...",
B0252,Côte d'Or,Côte d'Or,P0009,"Mondelez International, Inc.",global_brand,reviewed,official_parent_brand_page,SRC_MONDELEZ_BRANDS,Mondelēz International — Our Brands,https://www.mondelezinternational.com/Our-Brands/,2026-04-28,"v0.3 source-harvested brand under Mondelez International, Inc. from Mondelēz ...",
B0253,Daim,Daim,P0009,"Mondelez International, Inc.",global_brand,reviewed,official_parent_brand_page,SRC_MONDELEZ_BRANDS,Mondelēz International — Our Brands,https://www.mondelezinternational.com/Our-Brands/,2026-04-28,"v0.3 source-harvested brand under Mondelez International, Inc. from Mondelēz ...",
B0245,Flake,Flake,P0009,"Mondelez International, Inc.",global_brand,reviewed,official_parent_brand_page,SRC_MONDELEZ_BRANDS,Mondelēz International — Our Brands,https://www.mondelezinternational.com/Our-Brands/,2026-04-28,"v0.3 source-harvested brand under Mondelez International, Inc. from Mondelēz ...",
B0246,Freddo,Freddo,P0009,"Mondelez International, Inc.",global_brand,reviewed,official_parent_brand_page,SRC_MONDELEZ_BRANDS,Mondelēz International — Our Brands,https://www.mondelezinternational.com/Our-Brands/,2026-04-28,"v0.3 source-harvested brand under Mondelez International, Inc. from Mondelēz ...",
B0251,Milka,Milka,P0009,"Mondelez International, Inc.",global_brand,reviewed,official_parent_brand_page,SRC_MONDELEZ_BRANDS,Mondelēz International — Our Brands,https://www.mondelezinternational.com/Our-Brands/,2026-04-28,"v0.3 source-harvested brand under Mondelez International, Inc. from Mondelēz ...",
B0539,Nabisco,Nabisco,P0009,"Mondelez International, Inc.",brand_family,provisional,packaging_observation,SRC_CAPTAINS_TABLE_MONDELEZ_PRODUCT_SPEC,Captain's Table Mondelez product summary report,https://www.mocofoodservices.com.au/globalassets/related-items-import/30701-p...,2026-04-28,Product-level evidence and retailer listings use Nabisco/NAB as a master/lega...,Retained provisional master/legacy brand evidence; not relied on as primary Captain's Table chain.
B0068,Oreo,Oreo,P0009,"Mondelez International, Inc.",global_brand,reviewed,official_parent_brand_page,SRC_MONDELEZ_BRANDS,Mondelēz International — Our Brands,https://www.mondelezinternational.com/Our-Brands/,2026-04-28,"v0.3 source-harvested brand under Mondelez International, Inc. from Mondelēz ...",
B0072,Pascall,Pascall,P0009,"Mondelez International, Inc.",global_brand,reviewed,official_parent_brand_page,SRC_MONDELEZ_BRANDS,Mondelēz International — Our Brands,https://www.mondelezinternational.com/Our-Brands/,2026-04-28,"v0.3 source-harvested brand under Mondelez International, Inc. from Mondelēz ...",
